rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,skin_tone,eye_color,skin_type,hair_color,product_id,brand_name,price_usd
5,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,fair,brown,oily,brown,P269122,Dr. Dennis Gross Skincare,92.0
5,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,fair,brown,combination,brown,P269122,Dr. Dennis Gross Skincare,92.0
3,1.0,0.25,4.0,1.3862943611198906,0.6931471805599453,fair,brown,combination,brown,P269122,Dr. Dennis Gross Skincare,92.0
5,1.0,0.875,8.0,0.6931471805599453,2.0794415416798357,fair,brown,combination,brown,P269122,Dr. Dennis Gross Skincare,92.0
5,1.0,0.875,8.0,0.6931471805599453,2.0794415416798357,fair,brown,combination,brown,P269122,Dr. Dennis Gross Skincare,92.0
5,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,fair,brown,combination,brown,P269122,Dr. Dennis Gross Skincare,92.0
1,1.0,0.916666985,12.0,0.6931471805599453,2.4849066497880004,fair,brown,combination,brown,P269122,Dr. Dennis Gross Skincare,92.0
1,1.0,0.400000006,10.0,1.9459101490553132,1.6094379124341003,fair,brown,combination,brown,P269122,Dr. Dennis Gross Skincare,92.0
5,1.0,1.0,5.0,0.0,1.791759469228055,fair,brown,combination,brown,P269122,Dr. Dennis Gross Skincare,92.0
5,1.0,1.0,9.0,0.0,2.302585092994046,fair,brown,combination,brown,P269122,Dr. Dennis Gross Skincare,92.0
1,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,fair,brown,combination,brown,P269122,Dr. Dennis Gross Skincare,92.0
5,1.0,0.888889015,9.0,0.6931471805599453,2.1972245773362196,fair,brown,combination,brown,P269122,Dr. Dennis Gross Skincare,92.0
5,1.0,1.0,5.0,0.0,1.791759469228055,fair,brown,combination,brown,P269122,Dr. Dennis Gross Skincare,92.0
5,1.0,0.886597991,97.0,2.4849066497880004,4.465908118654584,fair,brown,combination,brown,P269122,Dr. Dennis Gross Skincare,92.0
3,1.0,0.600000024,5.0,1.0986122886681098,1.3862943611198906,fair,brown,normal,brown,P269122,Dr. Dennis Gross Skincare,92.0
1,1.0,0.5,6.0,1.3862943611198906,1.3862943611198906,fair,brown,normal,brown,P269122,Dr. Dennis Gross Skincare,92.0
5,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,light,brown,dry,brown,P394639,belif,38.0
2,0.0,1.0,6.0,0.0,1.9459101490553132,lightMedium,green,combination,brown,P394639,belif,38.0
5,1.0,1.0,6.0,0.0,1.9459101490553132,light,blue,dry,blonde,P394639,belif,38.0
5,1.0,0.25,4.0,1.3862943611198906,0.6931471805599453,lightMedium,brown,normal,brown,P394639,belif,38.0
1,0.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,light,blue,combination,blonde,P394639,belif,38.0
5,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,lightMedium,blue,combination,blonde,P394639,belif,38.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,light,brown,oily,brown,P394639,belif,38.0
3,0.0,0.125,8.0,2.0794415416798357,0.6931471805599453,lightMedium,brown,combination,brown,P394639,belif,38.0
2,0.0,1.0,7.0,0.0,2.0794415416798357,fair,brown,normal,brown,P394639,belif,38.0
1,0.0,0.714286029,14.0,1.6094379124341003,2.3978952727983707,lightMedium,brown,combination,brown,P394639,belif,38.0
4,1.0,0.222222,9.0,2.0794415416798357,1.0986122886681098,fairLight,blue,normal,blonde,P394639,belif,38.0
3,0.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,light,brown,dry,brown,P394639,belif,38.0
5,1.0,0.9375,16.0,0.6931471805599453,2.772588722239781,lightMedium,brown,combination,brown,P394639,belif,38.0
3,1.0,1.0,4.0,0.0,1.6094379124341003,lightMedium,brown,combination,brown,P394639,belif,38.0
5,1.0,0.972972989,37.0,0.6931471805599453,3.6109179126442243,lightMedium,brown,combination,brown,P394639,belif,38.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,lightMedium,brown,combination,brown,P394639,belif,38.0
4,1.0,1.0,4.0,0.0,1.6094379124341003,lightMedium,brown,combination,brown,P394639,belif,38.0
2,1.0,0.909090996,11.0,0.6931471805599453,2.3978952727983707,lightMedium,brown,combination,brown,P394639,belif,38.0
1,1.0,0.6875,16.0,1.791759469228055,2.4849066497880004,lightMedium,brown,combination,brown,P394639,belif,38.0
5,1.0,1.0,6.0,0.0,1.9459101490553132,lightMedium,blue,normal,brown,P417238,Farmacy,36.0
3,0.0,0.909090996,11.0,0.6931471805599453,2.3978952727983707,light,hazel,oily,brown,P417238,Farmacy,36.0
3,0.0,0.075000003,40.0,3.6375861597263857,1.3862943611198906,mediumTan,brown,combination,black,P417238,Farmacy,36.0
5,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,fairLight,blue,dry,brown,P417238,Farmacy,36.0
1,0.0,1.0,10.0,0.0,2.3978952727983707,fair,hazel,combination,blonde,P417238,Farmacy,36.0
5,1.0,0.947368026,19.0,0.6931471805599453,2.9444389791664403,fairLight,green,combination,brown,P417238,Farmacy,36.0
4,1.0,0.428570986,14.0,2.1972245773362196,1.9459101490553132,fairLight,blue,normal,blonde,P417238,Farmacy,36.0
3,0.0,0.666666985,9.0,1.3862943611198906,1.9459101490553132,light,brown,oily,brown,P417238,Farmacy,36.0
5,1.0,0.928570986,28.0,1.0986122886681098,3.295836866004329,lightMedium,blue,dry,blonde,P417238,Farmacy,36.0
1,0.0,0.636363983,11.0,1.6094379124341003,2.0794415416798357,light,green,combination,blonde,P417238,Farmacy,36.0
5,1.0,1.0,5.0,0.0,1.791759469228055,light,brown,combination,blonde,P417238,Farmacy,36.0
5,1.0,1.0,10.0,0.0,2.3978952727983707,fairLight,hazel,combination,auburn,P417238,Farmacy,36.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,fair,green,dry,brown,P417238,Farmacy,36.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,fair,brown,oily,black,P417238,Farmacy,36.0
1,0.0,0.75,12.0,1.3862943611198906,2.302585092994046,fair,hazel,combination,brown,P417238,Farmacy,36.0
1,0.0,0.846153975,13.0,1.0986122886681098,2.4849066497880004,light,green,combination,blonde,P417238,Farmacy,36.0
2,0.0,0.666666985,6.0,1.0986122886681098,1.6094379124341003,fair,brown,oily,brown,P417238,Farmacy,36.0
4,1.0,1.0,5.0,0.0,1.791759469228055,light,green,combination,brown,P417238,Farmacy,36.0
5,1.0,1.0,5.0,0.0,1.791759469228055,medium,brown,combination,black,P417238,Farmacy,36.0
5,1.0,1.0,8.0,0.0,2.1972245773362196,lightMedium,brown,combination,brown,P417238,Farmacy,36.0
1,0.0,1.0,4.0,0.0,1.6094379124341003,mediumTan,brown,normal,black,P417238,Farmacy,36.0
5,1.0,1.0,7.0,0.0,2.0794415416798357,lightMedium,brown,combination,black,P417238,Farmacy,36.0
1,0.0,0.375,8.0,1.791759469228055,1.3862943611198906,lightMedium,hazel,oily,black,P417238,Farmacy,36.0
1,0.0,0.888889015,18.0,1.0986122886681098,2.833213344056216,light,brown,dry,red,P417238,Farmacy,36.0
3,0.0,0.5,4.0,1.0986122886681098,1.0986122886681098,mediumTan,brown,dry,black,P417238,Farmacy,36.0
2,0.0,0.666666985,9.0,1.3862943611198906,1.9459101490553132,light,brown,normal,brown,P417238,Farmacy,36.0
5,1.0,0.899999976,10.0,0.6931471805599453,2.302585092994046,light,brown,combination,brown,P417238,Farmacy,36.0
5,1.0,0.928570986,14.0,0.6931471805599453,2.6390573296152584,light,brown,combination,brown,P417238,Farmacy,36.0
3,1.0,0.571429014,7.0,1.3862943611198906,1.6094379124341003,light,hazel,combination,brown,P450271,Farmacy,60.0
2,0.0,0.380952001,21.0,2.6390573296152584,2.1972245773362196,light,hazel,combination,brown,P450271,Farmacy,60.0
5,1.0,1.0,5.0,0.0,1.791759469228055,light,blue,dry,brown,P450271,Farmacy,60.0
5,1.0,0.5,4.0,1.0986122886681098,1.0986122886681098,light,blue,combination,brown,P450271,Farmacy,60.0
1,0.0,0.714286029,7.0,1.0986122886681098,1.791759469228055,fair,hazel,combination,auburn,P450271,Farmacy,60.0
5,1.0,1.0,5.0,0.0,1.791759469228055,medium,brown,normal,brown,P450271,Farmacy,60.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,lightMedium,blue,dry,blonde,P450271,Farmacy,60.0
5,1.0,1.0,5.0,0.0,1.791759469228055,lightMedium,blue,combination,blonde,P450271,Farmacy,60.0
5,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,lightMedium,brown,normal,brown,P450271,Farmacy,60.0
5,1.0,1.0,9.0,0.0,2.302585092994046,light,brown,combination,brown,P450271,Farmacy,60.0
2,0.0,1.0,5.0,0.0,1.791759469228055,fair,green,dry,brown,P450271,Farmacy,60.0
5,1.0,0.5,6.0,1.3862943611198906,1.3862943611198906,light,green,oily,blonde,P450271,Farmacy,60.0
2,0.0,1.0,8.0,0.0,2.1972245773362196,mediumTan,brown,normal,brown,P450271,Farmacy,60.0
5,1.0,1.0,5.0,0.0,1.791759469228055,lightMedium,brown,oily,brown,P450271,Farmacy,60.0
4,1.0,0.0,7.0,2.0794415416798357,0.0,lightMedium,hazel,combination,brown,P450271,Farmacy,60.0
1,0.0,1.0,11.0,0.0,2.4849066497880004,medium,brown,dry,brown,P450271,Farmacy,60.0
3,1.0,1.0,9.0,0.0,2.302585092994046,fair,brown,combination,brown,P450271,Farmacy,60.0
4,0.0,1.0,14.0,0.0,2.70805020110221,light,green,dry,gray,P450271,Farmacy,60.0
5,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,light,brown,combination,brown,P450271,Farmacy,60.0
5,1.0,0.875,8.0,0.6931471805599453,2.0794415416798357,light,hazel,normal,brown,P450271,Farmacy,60.0
4,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,lightMedium,brown,combination,black,P450271,Farmacy,60.0
1,0.0,0.375,16.0,2.3978952727983707,1.9459101490553132,lightMedium,blue,oily,blonde,P450271,Farmacy,60.0
5,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,light,hazel,combination,brown,P450271,Farmacy,60.0
5,1.0,0.875,8.0,0.6931471805599453,2.0794415416798357,light,brown,combination,brown,P450271,Farmacy,60.0
4,1.0,1.0,9.0,0.0,2.302585092994046,fair,hazel,combination,blonde,P427421,Drunk Elephant,68.0
4,1.0,0.833333015,12.0,1.0986122886681098,2.3978952727983707,fair,brown,combination,brown,P427421,Drunk Elephant,68.0
5,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,mediumTan,brown,combination,brown,P427421,Drunk Elephant,68.0
1,0.0,0.5,4.0,1.0986122886681098,1.0986122886681098,lightMedium,brown,dry,brown,P427421,Drunk Elephant,68.0
4,1.0,0.176470995,17.0,2.70805020110221,1.3862943611198906,light,green,dry,blonde,P427421,Drunk Elephant,68.0
4,1.0,1.0,7.0,0.0,2.0794415416798357,medium,brown,combination,brown,P427421,Drunk Elephant,68.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,medium,brown,combination,black,P427421,Drunk Elephant,68.0
3,0.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,fair,blue,normal,blonde,P427421,Drunk Elephant,68.0
4,1.0,0.0,4.0,1.6094379124341003,0.0,light,hazel,combination,brown,P427421,Drunk Elephant,68.0
1,0.0,0.555555999,9.0,1.6094379124341003,1.791759469228055,lightMedium,brown,combination,brown,P427421,Drunk Elephant,68.0
5,1.0,0.5,4.0,1.0986122886681098,1.0986122886681098,lightMedium,brown,normal,brown,P427421,Drunk Elephant,68.0
2,0.0,0.0,6.0,1.9459101490553132,0.0,lightMedium,brown,combination,brown,P427421,Drunk Elephant,68.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,medium,brown,combination,brown,P427421,Drunk Elephant,68.0
5,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,lightMedium,brown,oily,brown,P427421,Drunk Elephant,68.0
3,1.0,0.5,16.0,2.1972245773362196,2.1972245773362196,light,brown,combination,brown,P427421,Drunk Elephant,68.0
1,0.0,0.941175997,34.0,1.0986122886681098,3.4965075614664802,lightMedium,brown,oily,black,P427421,Drunk Elephant,68.0
3,1.0,0.875,8.0,0.6931471805599453,2.0794415416798357,lightMedium,brown,combination,black,P427421,Drunk Elephant,68.0
3,0.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,mediumTan,brown,combination,brown,P427421,Drunk Elephant,68.0
5,1.0,1.0,5.0,0.0,1.791759469228055,lightMedium,brown,dry,black,P427421,Drunk Elephant,68.0
3,0.0,0.75,8.0,1.0986122886681098,1.9459101490553132,light,brown,normal,black,P427421,Drunk Elephant,68.0
1,0.0,0.75,16.0,1.6094379124341003,2.5649493574615367,mediumTan,brown,dry,black,P427421,Drunk Elephant,68.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,lightMedium,brown,normal,black,P427421,Drunk Elephant,68.0
3,0.0,0.0,17.0,2.8903717578961645,0.0,lightMedium,brown,normal,brown,P427421,Drunk Elephant,68.0
1,0.0,0.5,6.0,1.3862943611198906,1.3862943611198906,fair,brown,dry,blonde,P427421,Drunk Elephant,68.0
5,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,light,blue,dry,blonde,P427421,Drunk Elephant,68.0
1,0.0,0.15625,32.0,3.332204510175204,1.791759469228055,fair,brown,combination,blonde,P427421,Drunk Elephant,68.0
3,0.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,fair,blue,dry,brown,P427421,Drunk Elephant,68.0
2,0.0,1.0,7.0,0.0,2.0794415416798357,fair,green,combination,blonde,P427421,Drunk Elephant,68.0
2,0.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,fair,green,combination,red,P427421,Drunk Elephant,68.0
1,0.0,0.75,12.0,1.3862943611198906,2.302585092994046,tan,brown,dry,brown,P427421,Drunk Elephant,68.0
2,0.0,1.0,7.0,0.0,2.0794415416798357,light,brown,dry,black,P427421,Drunk Elephant,68.0
5,1.0,1.0,9.0,0.0,2.302585092994046,light,brown,combination,brown,P427421,Drunk Elephant,68.0
5,1.0,1.0,5.0,0.0,1.791759469228055,lightMedium,brown,combination,blonde,P427421,Drunk Elephant,68.0
1,0.0,0.571429014,7.0,1.3862943611198906,1.6094379124341003,fair,brown,dry,blonde,P427421,Drunk Elephant,68.0
2,0.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,fair,brown,dry,brown,P427421,Drunk Elephant,68.0
4,1.0,1.0,5.0,0.0,1.791759469228055,fair,hazel,dry,brown,P427421,Drunk Elephant,68.0
1,0.0,0.875,8.0,0.6931471805599453,2.0794415416798357,tan,brown,combination,black,P427421,Drunk Elephant,68.0
2,0.0,0.888889015,9.0,0.6931471805599453,2.1972245773362196,mediumTan,brown,oily,brown,P427421,Drunk Elephant,68.0
5,1.0,0.899999976,10.0,0.6931471805599453,2.302585092994046,lightMedium,brown,combination,black,P427421,Drunk Elephant,68.0
5,1.0,0.970588028,34.0,0.6931471805599453,3.5263605246161616,fair,blue,combination,brown,P427421,Drunk Elephant,68.0
1,0.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,mediumTan,green,combination,black,P427421,Drunk Elephant,68.0
5,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,light,hazel,oily,brown,P427421,Drunk Elephant,68.0
5,1.0,0.888889015,9.0,0.6931471805599453,2.1972245773362196,fair,brown,combination,brown,P427421,Drunk Elephant,68.0
5,1.0,0.931818008,44.0,1.3862943611198906,3.7376696182833684,fair,green,combination,blonde,P427421,Drunk Elephant,68.0
4,1.0,0.5,4.0,1.0986122886681098,1.0986122886681098,fair,brown,combination,brown,P427421,Drunk Elephant,68.0
3,1.0,0.899999976,10.0,0.6931471805599453,2.302585092994046,light,brown,combination,brown,P427421,Drunk Elephant,68.0
3,0.0,0.935483992,31.0,1.0986122886681098,3.4011973816621555,fair,brown,combination,brown,P427421,Drunk Elephant,68.0
3,1.0,0.833333015,12.0,1.0986122886681098,2.3978952727983707,light,blue,normal,blonde,P427421,Drunk Elephant,68.0
1,0.0,0.545454979,22.0,2.3978952727983707,2.5649493574615367,fairLight,hazel,combination,blonde,P427421,Drunk Elephant,68.0
1,0.0,0.75,12.0,1.3862943611198906,2.302585092994046,fair,blue,combination,blonde,P427421,Drunk Elephant,68.0
4,1.0,0.699999988,10.0,1.3862943611198906,2.0794415416798357,light,brown,normal,brown,P427421,Drunk Elephant,68.0
1,0.0,0.909090996,44.0,1.6094379124341003,3.713572066704308,deep,brown,combination,black,P427421,Drunk Elephant,68.0
4,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,fair,hazel,combination,brown,P427421,Drunk Elephant,68.0
4,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,light,brown,combination,brown,P427421,Drunk Elephant,68.0
2,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,light,green,combination,blonde,P427421,Drunk Elephant,68.0
5,1.0,0.909090996,11.0,0.6931471805599453,2.3978952727983707,lightMedium,green,dry,brown,P427421,Drunk Elephant,68.0
5,1.0,0.857142985,14.0,1.0986122886681098,2.5649493574615367,fairLight,blue,dry,blonde,P427421,Drunk Elephant,68.0
5,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,light,brown,combination,brown,P427421,Drunk Elephant,68.0
5,1.0,0.927536011,69.0,1.791759469228055,4.174387269895637,lightMedium,brown,combination,blonde,P427421,Drunk Elephant,68.0
5,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,fair,blue,combination,red,P427421,Drunk Elephant,68.0
5,1.0,0.867646992,68.0,2.302585092994046,4.0943445622221,light,blue,dry,blonde,P427421,Drunk Elephant,68.0
4,1.0,0.727272987,22.0,1.9459101490553132,2.833213344056216,mediumTan,hazel,combination,brown,P427421,Drunk Elephant,68.0
5,1.0,0.809524,42.0,2.1972245773362196,3.5553480614894135,lightMedium,brown,oily,auburn,P427421,Drunk Elephant,68.0
2,0.0,1.0,8.0,0.0,2.1972245773362196,fair,green,combination,blonde,P411387,Youth To The People,39.0
1,0.0,0.294117987,17.0,2.5649493574615367,1.791759469228055,lightMedium,brown,combination,black,P411387,Youth To The People,39.0
2,0.0,0.400000006,10.0,1.9459101490553132,1.6094379124341003,mediumTan,brown,dry,black,P411387,Youth To The People,39.0
2,0.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,light,hazel,oily,brown,P411387,Youth To The People,39.0
5,1.0,1.0,5.0,0.0,1.791759469228055,fair,brown,combination,brown,P411387,Youth To The People,39.0
5,1.0,0.200000003,5.0,1.6094379124341003,0.6931471805599453,light,blue,oily,brown,P411387,Youth To The People,39.0
1,0.0,0.75,8.0,1.0986122886681098,1.9459101490553132,light,green,combination,red,P411387,Youth To The People,39.0
4,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,light,brown,combination,brown,P411387,Youth To The People,39.0
5,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,mediumTan,brown,normal,black,P411387,Youth To The People,39.0
1,0.0,0.714286029,7.0,1.0986122886681098,1.791759469228055,fair,brown,combination,brown,P411387,Youth To The People,39.0
5,1.0,1.0,5.0,0.0,1.791759469228055,light,brown,oily,brown,P411387,Youth To The People,39.0
5,1.0,0.888889015,9.0,0.6931471805599453,2.1972245773362196,lightMedium,brown,normal,brown,P411387,Youth To The People,39.0
3,0.0,0.75,4.0,0.6931471805599453,1.3862943611198906,light,green,oily,brown,P411387,Youth To The People,39.0
1,0.0,0.395832986,48.0,3.4011973816621555,2.995732273553991,light,hazel,combination,brown,P411387,Youth To The People,39.0
3,0.0,1.0,8.0,0.0,2.1972245773362196,light,green,combination,brown,P411387,Youth To The People,39.0
5,1.0,0.5,4.0,1.0986122886681098,1.0986122886681098,mediumTan,brown,combination,black,P411387,Youth To The People,39.0
5,1.0,0.600000024,5.0,1.0986122886681098,1.3862943611198906,light,hazel,combination,blonde,P411387,Youth To The People,39.0
4,0.0,1.0,4.0,0.0,1.6094379124341003,fairLight,blue,combination,brown,P411387,Youth To The People,39.0
1,0.0,0.600000024,5.0,1.0986122886681098,1.3862943611198906,light,brown,combination,brown,P411387,Youth To The People,39.0
5,1.0,0.5,4.0,1.0986122886681098,1.0986122886681098,fair,hazel,combination,brown,P411387,Youth To The People,39.0
1,0.0,0.909090996,11.0,0.6931471805599453,2.3978952727983707,fairLight,green,dry,blonde,P411387,Youth To The People,39.0
5,1.0,1.0,7.0,0.0,2.0794415416798357,light,brown,combination,black,P411387,Youth To The People,39.0
1,0.0,0.736841977,19.0,1.791759469228055,2.70805020110221,light,brown,combination,brown,P411387,Youth To The People,39.0
4,1.0,0.899999976,10.0,0.6931471805599453,2.302585092994046,fair,green,combination,blonde,P411387,Youth To The People,39.0
3,0.0,0.333332986,9.0,1.9459101490553132,1.3862943611198906,fair,blue,combination,blonde,P411387,Youth To The People,39.0
5,1.0,1.0,14.0,0.0,2.70805020110221,mediumTan,brown,oily,brown,P411387,Youth To The People,39.0
4,1.0,1.0,7.0,0.0,2.0794415416798357,lightMedium,hazel,combination,blonde,P411387,Youth To The People,39.0
5,1.0,1.0,5.0,0.0,1.791759469228055,fair,blue,combination,brown,P411387,Youth To The People,39.0
5,1.0,0.875,8.0,0.6931471805599453,2.0794415416798357,mediumTan,brown,combination,brown,P411387,Youth To The People,39.0
3,0.0,1.0,7.0,0.0,2.0794415416798357,light,brown,combination,black,P411387,Youth To The People,39.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,fair,blue,combination,blonde,P411387,Youth To The People,39.0
5,1.0,1.0,8.0,0.0,2.1972245773362196,lightMedium,brown,combination,blonde,P411387,Youth To The People,39.0
4,1.0,1.0,17.0,0.0,2.8903717578961645,tan,brown,combination,black,P411387,Youth To The People,39.0
5,1.0,1.0,6.0,0.0,1.9459101490553132,lightMedium,hazel,dry,black,P411387,Youth To The People,39.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,fair,hazel,combination,brown,P411387,Youth To The People,39.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,mediumTan,brown,combination,black,P411387,Youth To The People,39.0
5,1.0,0.714286029,28.0,2.1972245773362196,3.044522437723423,light,brown,oily,brown,P411387,Youth To The People,39.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,fair,blue,combination,brown,P411387,Youth To The People,39.0
3,0.0,0.818181992,11.0,1.0986122886681098,2.302585092994046,fair,hazel,combination,brown,P411387,Youth To The People,39.0
4,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,fairLight,blue,normal,blonde,P411387,Youth To The People,39.0
5,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,light,hazel,combination,brown,P411387,Youth To The People,39.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,tan,brown,combination,black,P411387,Youth To The People,39.0
1,0.0,0.923076987,26.0,1.0986122886681098,3.2188758248682006,mediumTan,brown,combination,black,P411387,Youth To The People,39.0
